user_id,age,gender,country,sessions_per_week,avg_session_duration_min,swipes_right,swipes_left,matches,messages_sent,relationship_goal,app_version,reported_user,premium_status,subscription_amount
21085,32,Female,Nigeria,9,20.97,20,32,3,29,Long-term,1.1,None,Platinum,3000
21086,21,Female,UK,18,18.56,58,166,12,72,Casual Dating,1.2,None,None,0
21087,60,Female,Kenya,5,16.03,24,18,2,13,Casual Dating,1.1,None,None,0
21088,55,Male,Kenya,4,15.66,19,21,1,11,Long-term,2.0,Spam,Gold,1500
21089,38,Male,Nigeria,8,16.79,10,21,1,5,Marriage,1.2,None,None,0
21090,46,Female,South Africa,4,16.53,5,8,1,26,Casual Dating,2.0,None,Gold,5000
21091,46,Male,South Africa,3,10.71,8,10,0,1,Long-term,1.2,None,None,0
21092,26,Male,USA,14,14.3,38,63,4,22,Friendship,2.1,None,None,0
21093,26,Male,UK,14,18.22,63,41,16,61,Casual Dating,1.1,None,None,0
21094,38,Female,Ghana,6,21.19,8,66,2,9,Casual Dating,1.2,Spam,Gold,5000
21095,57,Female,Ghana,3,18.77,6,12,0,5,Casual Dating,1.0,None,None,0
21096,18,Male,South Africa,15,16.46,6,141,1,6,Friendship,1.0,None,None,0
21097,51,Female,South Africa,2,27.88,5,12,0,12,Long-term,2.0,None,Gold,1500
21098,20,Male,Ghana,15,21.38,51,48,11,79,Marriage,2.0,None,Plus,5000
21099,38,Female,UK,4,17.28,8,46,1,11,Long-term,2.1,None,None,0
21100,45,Male,Nigeria,2,23.97,3,9,0,16,Long-term,2.1,None,Gold,5000
21101,47,Female,USA,3,9.74,18,16,1,20,Casual Dating,1.1,None,None,0
21102,20,Male,Nigeria,12,15.42,23,106,0,16,Friendship,2.0,Harassment,None,0
21103,35,Female,Ghana,10,14.26,29,21,3,26,Long-term,2.0,None,None,0
21104,43,Male,UK,2,15.39,9,4,0,17,Friendship,2.0,Spam,Plus,3000
21105,20,Male,Kenya,20,19.04,40,59,12,88,Friendship,1.1,None,None,0
21106,23,Female,UK,12,19.36,3,14,0,14,Casual Dating,2.1,None,None,0
21107,46,Male,Ghana,2,17.83,3,5,0,4,Casual Dating,2.1,None,None,0
21108,40,Male,USA,5,18.5,13,9,4,47,Casual Dating,2.0,None,None,0
21109,24,Male,USA,13,16.29,16,51,1,14,Friendship,2.1,None,None,0
21110,41,Male,Kenya,6,18.29,4,36,0,16,Marriage,1.1,None,Gold,1500
21111,57,Female,UK,5,13.95,5,9,0,1,Long-term,1.1,None,Plus,3000
21112,18,Male,Nigeria,18,12.34,58,70,6,31,Casual Dating,1.2,None,None,0
21113,45,Male,South Africa,4,20.61,15,6,1,12,Not Sure,1.0,None,None,0
21114,21,Male,UK,9,15.05,28,37,2,16,Casual Dating,2.0,None,Gold,3000
21115,18,Male,Nigeria,18,20.76,54,52,9,70,Marriage,2.0,None,None,0
21116,24,Female,Ghana,12,7.69,23,25,4,17,Long-term,2.0,None,Gold,1500
21117,36,Female,Nigeria,6,14.46,25,32,1,8,Long-term,2.0,None,Platinum,1500
21118,52,Male,Nigeria,5,17.71,12,8,2,17,Long-term,2.1,None,None,0
21119,30,Female,Nigeria,8,12.16,32,44,8,25,Friendship,2.0,None,Platinum,1500
21120,44,Female,UK,4,15.93,3,13,1,20,Friendship,1.1,None,None,0
21121,35,Male,Ghana,4,19.85,6,17,1,8,Marriage,1.0,None,Gold,3000
21122,28,Female,Nigeria,9,22.75,27,42,12,52,Marriage,2.1,Catfishing,Plus,5000
21123,40,Female,UK,6,18.55,8,17,0,0,Long-term,2.1,None,None,0
21124,52,Female,Kenya,4,8.1,17,7,1,22,Casual Dating,1.2,None,Gold,5000
21125,53,Female,USA,3,11.44,7,5,1,6,Marriage,2.1,None,None,0
21126,54,Male,Ghana,1,9.48,2,1,0,7,Casual Dating,1.0,None,None,0
21127,32,Male,South Africa,13,22.7,81,25,12,45,Casual Dating,1.2,None,Platinum,3000
21128,52,Female,Nigeria,2,19.41,5,15,1,6,Casual Dating,2.0,None,None,0
21129,27,Male,South Africa,12,19.63,32,43,3,17,Casual Dating,2.0,None,None,0
21130,49,Male,UK,1,12.43,6,1,1,18,Friendship,1.2,None,Plus,5000
21131,58,Female,Nigeria,4,12.14,1,15,0,2,Friendship,2.0,Harassment,None,0
21132,18,Female,Kenya,9,11.98,31,51,4,19,Casual Dating,1.1,None,None,0
21133,36,Male,Canada,7,18.51,35,38,2,7,Casual Dating,2.0,None,Platinum,5000
21134,45,Male,Nigeria,6,20.53,14,14,0,14,Not Sure,2.0,None,None,0
21135,48,Male,Nigeria,2,16.98,1,7,0,6,Long-term,1.2,None,None,0
21136,25,Male,Nigeria,15,19.98,79,73,4,27,Marriage,2.0,None,Gold,3000
21137,59,Female,Kenya,3,9.49,3,11,0,8,Casual Dating,1.2,None,Platinum,5000
21138,44,Non-binary,Ghana,5,15.9,5,27,0,17,Marriage,2.1,None,None,0
21139,25,Female,Kenya,13,25.7,84,113,11,48,Marriage,2.1,None,None,0
21140,18,Male,Kenya,10,9.74,17,57,0,7,Casual Dating,1.1,None,None,0
21141,51,Female,USA,2,15.47,2,9,0,15,Casual Dating,1.1,None,None,0
21142,21,Female,USA,18,20.39,7,189,1,11,Not Sure,2.0,None,Gold,3000
21143,24,Female,Kenya,19,13.47,89,40,11,72,Not Sure,2.1,None,None,0
21144,42,Female,Kenya,8,26.02,13,33,3,32,Friendship,2.0,None,None,0
21145,43,Female,Canada,4,26.09,28,11,4,15,Casual Dating,1.1,None,Plus,3000
21146,47,Female,Canada,2,13.49,7,12,1,19,Long-term,2.0,None,Gold,5000
21147,34,Male,Canada,9,10.01,6,21,1,8,Marriage,2.1,None,Platinum,5000
21148,51,Female,UK,4,12.8,11,4,3,31,Casual Dating,1.0,None,None,0
21149,59,Female,South Africa,3,15.27,12,19,0,16,Not Sure,2.0,None,Gold,5000
21150,29,Female,Kenya,5,15.71,3,11,0,14,Long-term,2.0,None,Gold,5000
21151,48,Female,Canada,3,29.13,10,14,1,8,Long-term,1.1,None,None,0
21152,57,Female,USA,2,10.51,7,3,1,11,Casual Dating,1.2,Spam,Gold,5000
21153,47,Female,USA,2,17.5,4,10,1,16,Friendship,1.1,None,None,0
21154,47,Male,USA,4,19.84,16,18,1,25,Casual Dating,1.1,None,Platinum,1500
21155,27,Female,South Africa,8,25.97,16,4,6,26,Casual Dating,2.1,None,None,0
21156,41,Female,South Africa,6,15.79,13,14,5,36,Long-term,2.1,None,None,0
21157,42,Female,Kenya,7,21.14,44,24,4,30,Marriage,2.0,None,Gold,1500
21158,48,Male,Nigeria,4,22.49,9,30,1,13,Not Sure,2.0,None,None,0
21159,60,Female,Ghana,3,10.01,8,18,1,6,Casual Dating,1.0,Spam,None,0
21160,19,Female,Ghana,22,14.0,73,179,19,141,Casual Dating,2.0,None,None,0
21161,20,Female,UK,21,17.55,1,52,0,7,Friendship,2.0,None,Plus,1500
21162,21,Non-binary,Ghana,12,11.41,52,35,4,46,Friendship,1.2,None,None,0
21163,49,Female,UK,3,20.57,5,13,1,8,Friendship,1.0,None,None,0
21164,23,Female,Kenya,9,16.54,47,22,5,14,Long-term,1.0,None,None,0
21165,44,Male,UK,4,17.53,17,11,1,13,Long-term,2.0,None,Gold,3000
21166,31,Non-binary,Nigeria,10,25.48,64,102,16,40,Long-term,1.0,None,None,0
21167,37,Non-binary,Ghana,8,13.31,12,73,1,4,Long-term,1.0,None,None,0
21168,27,Male,Kenya,13,17.64,8,39,2,16,Long-term,1.0,Spam,None,0
21169,55,Male,Kenya,3,10.53,2,11,0,6,Long-term,1.2,None,Plus,5000
21170,43,Female,Nigeria,5,16.13,11,17,3,25,Marriage,2.0,None,None,0
21171,58,Male,South Africa,4,11.2,11,18,1,11,Not Sure,1.2,None,Platinum,5000
21172,42,Male,Kenya,7,18.73,29,11,8,45,Friendship,1.1,None,Gold,3000
21173,23,Female,UK,12,16.23,26,47,3,21,Not Sure,2.1,None,None,0
21174,25,Non-binary,USA,20,24.78,65,28,9,47,Friendship,1.1,None,Plus,3000
21175,60,Male,Ghana,3,15.92,3,13,0,2,Not Sure,2.0,None,Gold,3000
21176,49,Female,South Africa,4,21.1,5,7,0,0,Marriage,1.1,None,None,0
21177,20,Female,Nigeria,18,15.41,51,46,4,36,Marriage,1.2,None,None,0
21178,48,Female,South Africa,5,13.46,2,7,0,2,Casual Dating,2.0,None,Platinum,5000
21179,35,Male,South Africa,8,15.63,3,5,1,26,Friendship,2.1,None,None,0
21180,31,Female,Nigeria,7,15.03,27,37,8,28,Not Sure,1.1,None,Gold,3000
21181,24,Male,South Africa,14,16.08,12,48,1,14,Marriage,1.2,None,None,0
21182,54,Non-binary,Ghana,4,16.77,11,9,6,35,Long-term,1.0,None,Plus,5000
21183,20,Female,Ghana,10,14.86,17,30,2,32,Casual Dating,2.0,None,None,0
21184,30,Male,USA,12,15.52,36,8,5,36,Casual Dating,2.0,None,None,0
21185,31,Male,Ghana,14,20.74,26,19,2,24,Casual Dating,2.1,None,None,0
21186,24,Male,Nigeria,12,8.54,22,50,6,55,Friendship,2.0,None,Gold,1500
21187,39,Non-binary,Kenya,9,15.49,20,24,7,14,Long-term,2.0,None,None,0
21188,18,Female,USA,15,13.52,36,114,3,17,Friendship,1.2,None,None,0
21189,30,Female,Nigeria,15,14.96,16,28,4,29,Not Sure,1.2,None,Plus,3000
21190,58,Male,USA,4,14.67,16,10,1,18,Marriage,1.0,None,None,0
21191,31,Female,South Africa,9,17.21,23,28,1,18,Marriage,2.0,None,None,0
21192,33,Female,USA,13,14.23,43,63,8,34,Casual Dating,2.0,None,None,0
21193,38,Female,Kenya,9,21.34,60,29,2,18,Marriage,1.1,None,None,0
21194,42,Male,Nigeria,7,22.61,32,33,5,53,Friendship,1.2,None,Gold,5000
21195,52,Female,USA,2,18.56,7,8,0,19,Long-term,2.1,None,Plus,3000
21196,26,Female,Nigeria,7,2.56,10,51,3,15,Friendship,1.0,None,Platinum,5000
21197,55,Male,Nigeria,4,14.81,5,15,1,5,Marriage,2.0,None,Platinum,3000
21198,50,Male,Kenya,2,14.38,10,7,1,18,Long-term,2.1,None,None,0
21199,49,Male,Kenya,4,14.44,9,12,1,18,Friendship,1.2,None,None,0
21200,21,Male,Nigeria,22,26.76,4,98,1,8,Casual Dating,2.1,None,None,0
21201,18,Female,UK,12,12.76,6,21,1,12,Friendship,2.0,None,None,0
21202,43,Male,Nigeria,6,15.04,27,30,4,28,Marriage,1.2,None,None,0
21203,55,Female,USA,3,16.49,4,16,0,13,Long-term,2.0,None,Gold,3000
21204,43,Male,Ghana,5,24.22,15,13,3,24,Casual Dating,2.0,None,Plus,1500
21205,27,Female,USA,14,10.39,30,40,13,103,Casual Dating,2.1,None,Plus,3000
21206,21,Male,USA,20,23.67,51,30,1,15,Long-term,1.2,None,None,0
21207,48,Female,Nigeria,3,18.12,7,28,1,24,Casual Dating,1.2,None,None,0
21208,49,Male,South Africa,3,10.17,4,4,0,0,Not Sure,1.0,None,None,0
21209,25,Male,Kenya,17,15.47,29,133,3,20,Marriage,1.2,None,None,0
21210,19,Female,USA,14,18.07,8,42,0,16,Not Sure,2.1,None,None,0
21211,35,Male,UK,13,19.57,36,13,16,59,Casual Dating,1.0,None,None,0
21212,43,Female,Nigeria,6,15.41,9,12,1,15,Long-term,2.0,None,None,0
21213,48,Female,Ghana,4,9.35,5,23,1,17,Marriage,2.1,None,None,0
21214,52,Female,South Africa,4,17.26,9,15,2,28,Casual Dating,2.0,None,None,0
21215,44,Male,Ghana,6,24.14,25,3,2,20,Marriage,1.1,None,Platinum,5000
21216,22,Female,Kenya,14,15.74,22,54,3,18,Casual Dating,2.1,None,None,0
21217,47,Female,Kenya,2,11.21,8,10,1,15,Marriage,2.1,None,Gold,1500
21218,60,Male,UK,4,12.58,5,23,0,18,Friendship,2.0,None,Platinum,5000
21219,56,Male,Nigeria,3,11.74,6,7,2,23,Casual Dating,2.0,None,Gold,5000
21220,55,Male,Kenya,3,16.51,7,5,2,31,Marriage,1.1,None,Plus,5000
21221,30,Male,Nigeria,9,20.9,34,26,8,59,Marriage,1.2,None,None,0
21222,50,Female,Kenya,4,24.25,7,3,1,17,Casual Dating,1.1,None,Gold,5000
21223,54,Female,South Africa,3,10.63,3,6,1,6,Long-term,2.1,None,None,0
21224,47,Male,Ghana,2,12.02,6,10,0,14,Casual Dating,1.0,None,None,0
21225,28,Male,Ghana,10,23.78,17,17,2,23,Long-term,2.0,None,Gold,1500
21226,59,Male,USA,4,19.72,2,29,0,2,Friendship,2.1,None,None,0
21227,37,Male,USA,11,18.37,51,75,13,80,Friendship,1.0,None,Gold,1500
21228,23,Male,Nigeria,9,19.09,7,38,1,14,Long-term,1.1,None,None,0
21229,22,Male,Nigeria,24,18.07,60,124,15,113,Casual Dating,2.1,None,None,0
21230,45,Male,Kenya,3,19.18,10,6,1,6,Long-term,2.0,None,Gold,1500
21231,36,Female,USA,10,16.6,15,27,4,8,Casual Dating,2.0,None,None,0
21232,22,Female,Ghana,21,15.42,7,112,1,23,Long-term,2.0,None,None,0
21233,49,Female,Nigeria,3,16.63,2,6,0,1,Casual Dating,2.1,None,None,0
21234,52,Female,Nigeria,2,21.97,3,8,0,2,Long-term,2.0,None,Plus,1500
21235,49,Male,UK,2,17.9,4,10,0,17,Long-term,2.1,None,None,0
21236,26,Female,Kenya,18,30.49,11,36,0,19,Marriage,1.2,None,Platinum,3000
21237,47,Male,Kenya,4,15.54,13,11,1,16,Friendship,1.1,None,None,0
21238,18,Female,South Africa,15,17.2,91,5,1,13,Marriage,2.1,None,None,0
21239,31,Male,UK,11,10.19,17,24,1,12,Casual Dating,1.2,None,Gold,5000
21240,35,Male,Ghana,14,23.9,52,78,6,24,Marriage,1.1,None,None,0
21241,53,Male,USA,4,18.68,13,8,4,42,Casual Dating,2.1,None,None,0
21242,34,Male,Ghana,7,18.15,3,40,0,8,Casual Dating,2.0,None,Gold,1500
21243,18,Male,South Africa,21,12.67,3,80,0,5,Not Sure,2.0,None,Plus,3000
21244,33,Male,South Africa,8,21.16,8,17,1,15,Casual Dating,1.0,None,None,0
21245,39,Female,UK,7,18.72,7,13,1,19,Marriage,1.1,None,Plus,3000
21246,58,Male,Kenya,2,10.91,1,3,0,18,Long-term,1.1,None,None,0
21247,58,Female,USA,3,21.09,1,8,0,19,Casual Dating,2.0,None,None,0
21248,25,Female,South Africa,14,17.69,22,112,2,28,Friendship,1.2,None,Gold,5000
21249,25,Male,USA,11,6.74,6,94,3,17,Marriage,2.0,None,Gold,3000
21250,25,Female,South Africa,6,12.12,14,43,0,7,Friendship,2.0,None,Gold,3000
21251,51,Female,Ghana,4,8.45,3,23,0,6,Casual Dating,1.2,None,None,0
21252,18,Non-binary,Nigeria,14,15.94,37,42,4,16,Marriage,1.2,None,Plus,5000
21253,23,Male,USA,24,19.34,38,194,6,52,Friendship,1.2,None,Gold,3000
21254,41,Male,UK,4,14.52,14,15,2,27,Long-term,2.1,Spam,Platinum,1500
21255,28,Female,Ghana,9,10.43,24,32,0,3,Long-term,2.0,None,None,0
21256,21,Male,Nigeria,21,14.18,182,63,50,300,Friendship,1.1,None,Plus,3000
21257,33,Male,South Africa,8,6.06,6,41,1,19,Casual Dating,1.1,None,Platinum,1500
21258,29,Male,Nigeria,7,22.35,16,29,4,39,Casual Dating,2.0,None,Gold,1500
21259,39,Female,Nigeria,4,14.64,8,8,2,21,Marriage,2.0,None,None,0
21260,60,Male,Kenya,3,17.8,11,12,4,29,Casual Dating,2.1,None,Platinum,3000
21261,23,Female,South Africa,12,20.4,26,11,3,29,Friendship,2.1,None,Gold,1500
21262,34,Male,USA,10,20.57,35,66,3,21,Friendship,2.1,None,None,0
21263,58,Female,Nigeria,3,14.37,12,8,1,6,Marriage,1.0,None,None,0
21264,55,Male,UK,3,20.08,7,7,1,2,Not Sure,1.2,None,None,0
21265,34,Male,South Africa,13,9.84,61,29,5,39,Friendship,2.1,None,None,0
21266,48,Male,UK,4,9.29,2,23,0,2,Casual Dating,2.0,None,None,0
21267,21,Male,Nigeria,16,14.08,2,75,1,16,Casual Dating,2.0,None,None,0
21268,48,Male,Ghana,2,18.69,15,9,0,14,Friendship,2.0,None,Gold,3000
21269,59,Male,Ghana,4,12.59,21,17,2,28,Long-term,2.0,None,Plus,3000
21270,41,Non-binary,Ghana,6,14.6,3,24,1,16,Long-term,1.1,None,Platinum,3000
21271,39,Female,UK,6,22.05,13,16,2,16,Casual Dating,1.2,None,None,0
21272,26,Female,USA,9,22.28,51,28,5,28,Friendship,2.0,None,None,0
21273,45,Non-binary,USA,2,16.67,4,5,1,11,Friendship,1.2,None,None,0
21274,43,Female,Kenya,6,24.3,3,9,1,21,Casual Dating,1.1,None,Platinum,5000
21275,46,Male,Kenya,4,18.15,2,7,0,9,Casual Dating,1.2,None,None,0
21276,19,Female,Kenya,10,16.9,19,21,1,12,Friendship,1.0,None,None,0
21277,41,Female,USA,7,22.32,19,66,2,14,Casual Dating,1.0,None,None,0
21278,43,Non-binary,Kenya,6,16.98,11,64,0,9,Not Sure,2.0,None,None,0
21279,26,Female,Canada,19,21.9,8,95,1,21,Casual Dating,2.0,None,Platinum,3000
21280,26,Female,Kenya,16,8.27,32,26,3,20,Friendship,2.0,None,None,0
21281,29,Female,Nigeria,13,17.77,43,62,10,75,Marriage,1.0,None,Platinum,1500
21282,48,Female,UK,2,10.3,6,4,2,31,Not Sure,2.1,None,None,0
21283,44,Female,USA,5,12.27,11,11,4,12,Long-term,2.0,None,None,0
21284,54,Female,South Africa,2,15.08,5,16,1,24,Friendship,1.2,None,None,0
21285,30,Female,UK,10,22.81,3,66,0,18,Friendship,1.2,None,Gold,5000
21286,57,Female,UK,3,18.75,6,10,1,13,Casual Dating,2.0,None,None,0
21287,49,Male,UK,3,10.21,7,6,0,19,Long-term,1.2,None,None,0
21288,34,Female,UK,4,16.06,3,37,0,19,Long-term,1.1,None,Gold,5000
21289,22,Female,Kenya,9,16.73,4,77,0,7,Casual Dating,2.1,None,None,0
21290,29,Male,Ghana,17,18.54,59,55,9,63,Casual Dating,1.1,None,Gold,1500
21291,59,Male,USA,3,20.98,6,12,1,13,Friendship,1.0,None,None,0
21292,31,Male,Ghana,8,20.73,30,62,13,40,Long-term,2.0,None,None,0
21293,32,Female,South Africa,8,22.74,18,18,1,11,Not Sure,2.0,None,None,0
21294,26,Male,UK,16,17.52,50,140,8,27,Friendship,2.0,None,None,0
21295,52,Female,Kenya,3,7.94,9,10,0,2,Long-term,2.0,None,Gold,1500
21296,29,Female,Ghana,18,18.82,30,29,9,45,Marriage,2.1,None,Plus,1500
21297,32,Male,South Africa,7,16.95,16,12,5,25,Long-term,1.2,None,None,0
21298,35,Male,Kenya,12,26.87,35,42,11,46,Long-term,1.2,None,None,0
21299,36,Non-binary,Kenya,5,15.77,13,15,2,9,Marriage,2.0,None,Gold,5000
21300,35,Female,USA,8,25.28,6,71,2,22,Not Sure,2.0,None,Gold,3000
21301,39,Male,UK,6,21.95,28,16,7,31,Friendship,1.0,None,None,0
21302,53,Female,South Africa,4,18.7,7,2,1,20,Friendship,2.0,None,Platinum,5000
21303,53,Female,Ghana,2,16.24,2,5,1,4,Casual Dating,2.0,Harassment,None,0
21304,52,Female,USA,3,11.38,3,7,0,4,Casual Dating,2.1,None,Platinum,1500
21305,22,Male,Canada,14,14.62,83,61,5,19,Casual Dating,1.2,None,None,0
21306,52,Male,Nigeria,1,7.96,1,2,0,7,Not Sure,2.0,None,Gold,1500
21307,23,Female,South Africa,20,23.16,51,26,5,20,Casual Dating,1.0,None,Gold,5000
21308,23,Male,South Africa,15,3.52,3,21,0,14,Friendship,2.0,None,None,0
21309,58,Male,South Africa,2,13.84,4,6,1,21,Casual Dating,1.0,None,Platinum,3000
21310,53,Male,Nigeria,4,19.67,5,7,1,16,Long-term,2.1,None,None,0
21311,41,Female,Canada,5,13.85,9,14,1,19,Not Sure,2.1,None,Gold,1500
21312,55,Male,Nigeria,2,13.75,9,14,1,24,Casual Dating,2.1,None,None,0
21313,60,Male,Kenya,4,19.85,15,43,1,24,Casual Dating,2.0,None,None,0
21314,44,Female,Kenya,6,10.05,16,25,3,21,Not Sure,1.0,None,None,0
21315,44,Male,USA,4,15.08,7,9,0,14,Casual Dating,1.0,None,None,0
21316,50,Male,South Africa,3,16.45,4,7,2,14,Casual Dating,1.1,None,None,0
21317,27,Female,Nigeria,16,14.68,30,54,8,57,Marriage,2.0,Spam,Platinum,1500
21318,25,Male,Nigeria,6,5.44,16,16,7,46,Casual Dating,2.0,None,None,0
21319,50,Female,Kenya,6,21.01,7,12,0,17,Not Sure,2.1,None,None,0
21320,32,Male,USA,13,10.38,31,110,2,13,Casual Dating,2.0,None,Gold,3000
21321,23,Male,UK,28,20.39,114,29,41,138,Casual Dating,2.1,Spam,None,0
21322,31,Female,Kenya,9,17.01,22,26,5,27,Long-term,1.1,None,None,0
21323,33,Non-binary,Ghana,9,10.79,7,28,0,8,Not Sure,2.0,None,None,0
21324,59,Male,Kenya,2,16.37,2,4,0,13,Casual Dating,2.1,None,None,0
21325,48,Female,South Africa,2,15.26,1,11,0,12,Marriage,2.0,None,None,0
21326,40,Male,South Africa,8,21.0,12,18,0,15,Casual Dating,2.1,None,Gold,5000
21327,59,Male,Ghana,3,14.75,6,20,1,8,Long-term,2.0,None,Gold,3000
21328,56,Male,Kenya,4,11.03,15,6,1,23,Casual Dating,1.1,None,None,0
21329,40,Female,UK,6,10.43,11,29,2,15,Not Sure,1.2,None,None,0
21330,56,Male,USA,4,10.17,8,23,1,3,Marriage,1.1,Spam,Gold,5000
21331,35,Male,Canada,13,25.87,23,40,6,50,Casual Dating,1.1,None,None,0
21332,27,Female,Ghana,8,8.43,37,38,2,25,Long-term,1.2,None,Gold,5000
21333,28,Male,Nigeria,15,13.48,35,41,14,99,Casual Dating,2.1,None,None,0
21334,46,Male,South Africa,3,18.38,18,12,4,38,Friendship,1.0,None,None,0
21335,39,Male,USA,7,11.62,5,39,1,14,Marriage,2.1,None,Plus,3000
21336,46,Non-binary,UK,4,11.97,5,23,0,3,Long-term,1.2,None,None,0
21337,47,Male,Nigeria,3,11.43,13,10,0,5,Long-term,1.0,None,None,0
21338,18,Non-binary,UK,15,21.47,5,88,0,3,Long-term,2.1,Spam,None,0
21339,20,Male,Ghana,6,3.98,15,28,4,29,Long-term,2.0,None,Gold,3000
21340,40,Male,Kenya,11,14.52,22,75,4,26,Long-term,2.0,None,None,0
21341,26,Female,Nigeria,24,21.53,4,68,0,0,Long-term,2.0,None,Plus,1500
21342,45,Female,USA,2,15.24,6,5,0,3,Not Sure,2.0,None,Plus,3000
21343,41,Male,Kenya,9,12.58,28,44,1,20,Friendship,2.1,None,None,0
21344,43,Female,South Africa,4,22.84,4,21,1,21,Friendship,1.0,None,None,0
21345,31,Male,Ghana,7,15.22,10,41,0,11,Friendship,1.1,None,None,0
21346,45,Female,Kenya,7,13.9,6,28,1,8,Long-term,1.1,Catfishing,None,0
21347,53,Female,USA,5,16.51,8,11,3,25,Not Sure,2.1,None,None,0
21348,60,Male,Kenya,2,14.66,7,4,0,18,Casual Dating,2.0,None,None,0
21349,54,Female,USA,4,21.7,10,10,3,13,Casual Dating,2.1,None,Plus,1500
21350,41,Male,Ghana,8,10.95,25,26,2,26,Not Sure,1.0,None,None,0
21351,26,Male,Nigeria,14,16.31,8,43,1,7,Casual Dating,2.1,None,Platinum,1500
21352,47,Male,USA,3,9.98,7,2,1,19,Friendship,1.1,Spam,None,0
21353,58,Female,UK,3,18.88,11,11,0,13,Marriage,2.1,None,None,0
21354,27,Male,Nigeria,9,13.03,25,32,3,16,Marriage,2.0,None,None,0
21355,29,Female,South Africa,16,13.38,26,88,3,12,Marriage,1.2,None,Plus,5000
21356,24,Non-binary,Nigeria,13,8.36,89,79,4,15,Marriage,2.0,None,None,0
21357,49,Female,USA,2,13.19,4,7,0,3,Not Sure,2.0,None,None,0
21358,35,Female,Canada,6,24.53,8,16,2,8,Friendship,1.0,None,Plus,3000
21359,20,Male,Ghana,9,12.13,5,61,0,0,Marriage,1.1,Catfishing,None,0
21360,55,Female,Kenya,3,14.56,14,19,2,18,Casual Dating,2.1,None,Gold,3000
21361,41,Male,USA,8,21.47,6,26,2,17,Long-term,2.0,None,None,0
21362,32,Female,Ghana,19,16.1,40,51,4,8,Not Sure,2.0,None,None,0
21363,32,Male,Ghana,8,8.67,49,35,3,17,Long-term,2.1,None,None,0
21364,30,Male,Nigeria,9,19.7,27,11,3,26,Casual Dating,1.1,None,None,0
21365,37,Male,South Africa,7,28.15,2,16,0,0,Not Sure,2.1,None,None,0
21366,32,Male,South Africa,4,9.84,8,5,1,20,Friendship,2.0,Spam,None,0
21367,41,Male,Kenya,5,19.97,15,6,4,21,Marriage,1.2,None,None,0
21368,51,Female,Nigeria,3,11.53,5,9,0,9,Marriage,2.1,None,None,0
21369,47,Female,Ghana,4,18.24,1,15,0,7,Long-term,2.0,None,None,0
21370,30,Female,Ghana,3,12.03,7,11,1,6,Long-term,2.0,None,None,0
21371,40,Male,Nigeria,5,16.74,13,24,2,13,Friendship,2.0,None,Platinum,3000
21372,54,Male,Kenya,3,14.45,1,5,1,8,Marriage,2.0,None,Gold,3000
21373,20,Non-binary,Nigeria,18,29.36,59,185,11,33,Marriage,2.0,None,None,0
21374,21,Male,UK,16,13.54,36,35,4,17,Casual Dating,1.2,None,None,0
21375,41,Female,Nigeria,6,12.25,10,26,2,29,Long-term,2.1,None,None,0
21376,45,Male,UK,5,20.4,8,21,0,10,Casual Dating,1.2,None,None,0
21377,27,Non-binary,Ghana,21,22.46,53,33,9,28,Long-term,1.1,None,Plus,3000
21378,50,Male,South Africa,3,12.15,4,14,0,2,Casual Dating,2.0,None,None,0
21379,45,Male,UK,5,20.92,42,13,4,32,Friendship,2.0,None,Platinum,1500
21380,57,Female,Kenya,3,15.3,4,3,2,14,Friendship,2.0,None,None,0
21381,25,Male,USA,18,21.2,16,62,5,24,Long-term,2.0,None,None,0
21382,50,Female,South Africa,3,9.95,10,25,3,16,Not Sure,2.0,None,None,0
21383,21,Male,Canada,12,22.98,25,18,3,21,Friendship,1.1,None,None,0
21384,42,Female,Nigeria,6,18.32,1,31,0,6,Casual Dating,1.2,None,None,0
21385,41,Male,Ghana,5,10.15,4,10,0,11,Long-term,1.2,Harassment,None,0
21386,34,Female,Canada,7,21.84,10,30,1,9,Long-term,2.0,None,None,0
21387,54,Female,Kenya,3,20.61,13,9,0,0,Long-term,1.1,None,None,0
21388,18,Non-binary,Canada,12,18.72,13,34,1,11,Not Sure,2.1,None,None,0
21389,40,Female,USA,6,24.08,26,6,5,29,Marriage,2.0,None,Gold,1500
21390,27,Female,Kenya,9,17.83,74,33,3,35,Marriage,1.2,None,Gold,1500
21391,49,Female,Nigeria,4,26.3,2,12,0,10,Friendship,2.0,None,None,0
21392,19,Male,Kenya,20,21.48,20,150,12,31,Marriage,2.1,None,None,0
21393,53,Female,Nigeria,2,10.31,3,5,0,1,Long-term,1.2,None,Gold,1500
21394,54,Male,Ghana,3,16.82,5,22,0,11,Marriage,2.1,None,None,0
21395,53,Male,UK,3,13.42,8,22,0,2,Friendship,2.0,None,None,0
21396,24,Female,Ghana,10,21.86,107,26,16,98,Not Sure,1.2,Spam,Plus,3000
21397,45,Female,Ghana,5,14.14,5,9,1,11,Not Sure,1.2,None,None,0
21398,18,Male,Nigeria,16,15.43,25,42,2,11,Casual Dating,1.0,None,None,0
21399,54,Female,South Africa,3,8.67,1,16,0,3,Marriage,1.0,None,None,0
21400,49,Female,Ghana,2,4.51,3,3,0,9,Casual Dating,2.1,None,None,0
21401,40,Female,USA,5,19.64,15,8,4,41,Not Sure,2.1,None,None,0
